clientIp, serverIp, query_id, initial_time, query_name, query_rtype, nb_repeats, last_repeat_time, nb_response, first_response_time, cname_count, cname, query_length, response_length, a_val, response_time, repeat_time
192.168.1.102,8.8.8.8,41496,399023780,www.cbsinteractive.com,A,1,399023780,1,399082143,0,,82,98,64.30.228.139, 58363, 0
192.168.1.102,8.8.8.8,12972,1436421111,session-origin-live.bbc.net.uk,AAAA,1,1436421111,1,1436512515,0,,90,150,, 91404, 0
192.168.1.102,8.8.8.8,15960,1338442882,e11364.g.akamaiedge.net,AAAA,1,1338442882,1,1338512877,0,,83,144,, 69995, 0
192.168.1.102,8.8.8.8,33629,344604185,deliveryservice-prod-ext-a-1931518123.us-east-1.elb.amazonaws.com,A,1,344604185,1,344663370,0,,125,173,54.236.154.182, 59185, 0
192.168.1.102,8.8.8.8,42344,431808980,e4539.g.akamaiedge.net,A,1,431808980,1,431900574,0,,82,98,23.198.107.76, 91594, 0
192.168.1.102,8.8.8.8,34635,346872836,d1o1v4alhgrqng.cloudfront.net,AAAA,1,346872836,1,346940221,0,,89,174,, 67385, 0
192.168.1.102,8.8.8.8,58975,1022339364,apnews.com,AAAA,1,1022339364,1,1022419554,0,,70,182,2001:4860:4802:34::15, 80190, 0
192.168.1.102,8.8.8.8,24300,1338233635,a272.d.akamai.net,AAAA,1,1338233635,1,1338313885,0,,77,138,, 80250, 0
192.168.1.102,8.8.8.8,52153,347013288,e607.e11.akamaiedge.net,A,2,347138316,2,347144316,0,,83,99,23.11.30.25, 131028, 125028
192.168.1.102,8.8.8.8,40453,125716152,a948.g1.akamai.net,A,1,125716152,1,125861633,0,,78,110,172.56.140.74, 145481, 0
192.168.1.102,8.8.8.8,65380,297429886,content-signature.cdn.mozilla.net,A,1,297429886,1,297543493,1,d12uj65dsn9ho1.cloudfront.net,93,261,52.84.21.73, 113607, 0
192.168.1.102,8.8.8.8,28379,1038487838,ads.rubiconproject.com,A,1,1038487838,1,1038558009,2,e8960.e2.akamaiedge.net,82,187,104.109.163.114, 70171, 0
192.168.1.102,8.8.8.8,63424,1583619642,a990.g.akamai.net,A,2,1583713402,2,1583770435,0,,77,109,172.56.140.72, 150793, 93760
192.168.1.102,8.8.8.8,22800,1041120165,br.reuters.com,A,2,1041213141,2,1041239540,1,br.reutersmedia.net,74,235,52.84.21.73, 119375, 92976
192.168.1.102,8.8.8.8,11875,1336804765,static.addtoany.com,A,1,1336804765,1,1336880936,0,,79,111,104.20.111.39, 76171, 0
192.168.1.102,8.8.8.8,25181,322883270,js-agent.newrelic.com,A,1,322883270,1,322964759,1,d.ssl.global.fastly.net,81,182,151.101.0.207, 81489, 0
192.168.1.102,8.8.8.8,64253,480684592,detectportal.firefox.com,A,1,480684592,1,480767405,1,d2tpbry8f62bv9.cloudfront.net,84,255,52.85.77.177, 82813, 0
192.168.1.102,8.8.8.8,34494,1399257932,cs28.wpc.betacdn.net,A,1,1399257932,1,1399312837,0,,80,96,72.21.81.48, 54905, 0
192.168.1.102,8.8.8.8,43557,1399313417,cs28.wpc.betacdn.net,AAAA,1,1399313417,1,1399383119,0,,80,108,2606:2800:21f:1f7f:415:1b92:86a:188c, 69702, 0
192.168.1.102,8.8.8.8,26056,1013919212,e4539.g.akamaiedge.net,AAAA,1,1013919212,1,1014005938,0,,82,143,, 86726, 0
192.168.1.102,8.8.8.8,47306,516203634,5-edge-chat.facebook.com,A,1,516203634,1,516259866,1,star.c10r.facebook.com,84,124,157.240.11.17, 56232, 0
192.168.1.102,8.8.8.8,46967,346500150,contextual.media.net,A,2,346625005,2,346651193,2,e607.e11.akamaiedge.net,80,171,23.11.30.25, 151043, 124855
192.168.1.102,8.8.8.8,43110,1039747645,contextual.media.net,A,2,1039840851,2,1039849510,2,e607.e11.akamaiedge.net,80,171,23.11.30.25, 101865, 93206
192.168.1.102,8.8.8.8,47120,1396875427,contextual.media.net,A,2,1396967968,2,1396972065,2,e607.e11.akamaiedge.net,80,171,23.11.30.25, 96638, 92541
192.168.1.102,8.8.8.8,33114,208753893,a1574.w3.akamai.net,AAAA,1,208753893,1,208805757,0,,79,141,, 51864, 0
192.168.1.102,8.8.8.8,31254,120973285,apv.configuration.minute.ly,A,1,120973285,1,121054865,0,,87,119,104.25.55.4, 81580, 0
192.168.1.102,8.8.8.8,19789,1578010836,js-agent.newrelic.com,A,1,1578010836,1,1578069918,1,d.ssl.global.fastly.net,81,182,151.101.0.207, 59082, 0
192.168.1.102,8.8.8.8,3652,323314247,api.vidora.com,A,1,323314247,1,323422986,2,lb-us.vidora.com,74,134,54.204.39.91, 108739, 0
192.168.1.102,8.8.8.8,57424,1336711005,ajax.googleapis.com,A,1,1336711005,1,1336794950,1,googleapis.l.google.com,79,209,172.217.3.170, 83945, 0
192.168.1.102,8.8.8.8,4788,120746786,vrt.outbrain.com,A,1,120746786,1,120810448,1,chidc2vr.outbrain.com,76,195,50.31.185.39, 63662, 0
192.168.1.102,8.8.8.8,25144,372739803,sqs.us-east-1.amazonaws.com,A,1,372739803,1,372802858,1,queue.amazonaws.com,87,123,54.239.27.128, 63055, 0
192.168.1.102,8.8.8.8,50632,1580210459,ext-cust.squarespace.com,AAAA,1,1580210459,1,1580277006,0,,84,146,, 66547, 0
192.168.1.102,8.8.8.8,36927,754771986,js-agent.newrelic.com,A,1,754771986,1,754832286,1,d.ssl.global.fastly.net,81,182,151.101.0.207, 60300, 0
192.168.1.102,8.8.8.8,24954,1248902980,s0.wp.com,A,2,1248995306,2,1249373436,0,,69,85,192.0.77.32, 470456, 92326
192.168.1.102,8.8.8.8,7539,121133587,apv.configuration.minute.ly,AAAA,1,121133587,1,121234876,0,,87,143,2400:cb00:2048:1::6819:3704, 101289, 0
192.168.1.102,8.8.8.8,19670,1572839524,d5i9o0tpq9sa1.cloudfront.net,A,2,1572931759,2,1572948626,0,,88,216,52.84.50.146, 109102, 92235
192.168.1.102,8.8.8.8,20353,1365003535,thetab.com,A,2,1365097336,2,1365118511,0,,70,198,52.84.21.201, 114976, 93801
192.168.1.102,8.8.8.8,50984,633807322,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,AAAA,1,633807322,1,633874520,0,,115,197,, 67198, 0
192.168.1.102,8.8.8.8,15761,1042239236,www.facebook.com,A,1,1042239236,1,1042301388,1,star-mini.c10r.facebook.com,76,121,31.13.77.36, 62152, 0
192.168.1.102,8.8.8.8,27102,1041582163,cn.reutersmedia.net,AAAA,1,1041582163,1,1041658705,0,,79,160,, 76542, 0
192.168.1.102,8.8.8.8,59625,1337196903,www.ctvnews.ca,A,2,1337290102,2,1337334219,2,e11364.g.akamaiedge.net,74,164,23.48.156.20, 137316, 93199
192.168.1.102,8.8.8.8,63932,1396510677,s.newsweek.com,A,1,1396510677,1,1396601134,2,gs1.wac.v3cdn.net,74,156,93.184.216.229, 90457, 0
192.168.1.102,8.8.8.8,55313,345565949,sri.jsintegrity.com,A,1,345565949,1,345624817,1,adonis-manifest.xpanama.netdna-cdn.com,79,144,198.232.124.33, 58868, 0
192.168.1.102,8.8.8.8,2504,1042160023,ru.reutersmedia.net,AAAA,1,1042160023,1,1042238526,0,,79,160,, 78503, 0
192.168.1.102,8.8.8.8,20913,347413465,a-0001.a-msedge.net,AAAA,1,347413465,1,347491254,0,,79,139,, 77789, 0
192.168.1.102,8.8.8.8,48394,812689246,economistgroupcareers.com,A,1,812689246,1,812762936,0,,85,101,208.97.150.143, 73690, 0
192.168.1.102,8.8.8.8,4435,1043369162,a-0001.a-msedge.net,AAAA,1,1043369162,1,1043441620,0,,79,139,, 72458, 0
192.168.1.102,8.8.8.8,4545,1223902959,a-0001.a-msedge.net,AAAA,2,1223984379,2,1223996366,0,,79,139,, 93407, 81420
192.168.1.102,8.8.8.8,12356,1396872548,w.graphiq.com,A,2,1396964974,2,1396972145,0,,73,105,104.16.60.7, 99597, 92426
192.168.1.102,8.8.8.8,65367,121056150,apv.configuration.minute.ly,A,1,121056150,1,121132039,0,,87,119,104.25.54.4, 75889, 0
192.168.1.102,8.8.8.8,65202,1014601223,prod.idgns.map.fastly.net,A,1,1014601223,1,1014660925,0,,85,101,151.101.52.230, 59702, 0
192.168.1.102,8.8.8.8,42231,96776270,www.variety.com,A,2,96932102,2,96946555,0,,75,91,212.54.150.213, 170285, 155832
192.168.1.102,8.8.8.8,20856,120836648,d2tpbry8f62bv9.cloudfront.net,AAAA,1,120836648,1,120896859,0,,89,170,, 60211, 0
192.168.1.102,8.8.8.8,14636,1336934566,15130-presscdn-0-89.pagely.netdna-cdn.com,A,1,1336934566,1,1337019993,0,,101,117,94.31.29.248, 85427, 0
192.168.1.102,8.8.8.8,8678,96589538,www.variety.com,A,2,96745453,2,96775649,0,,75,91,212.54.150.213, 186111, 155915
192.168.1.102,8.8.8.8,58217,1590212653,www.microsoft.com,A,1,1590212653,1,1590270274,3,e1863.dspb.akamaiedge.net,77,243,23.41.253.238, 57621, 0
192.168.1.102,8.8.8.8,40963,1579477557,a2000.dscf1.akamai.net,AAAA,2,1579571137,2,1579596981,0,,82,138,2600:1409:a::173b:be7a, 119424, 93580
192.168.1.102,8.8.8.8,33107,807627820,www.economist.com,A,2,807721774,2,807769153,1,e2svi.x.incapdns.net,77,127,192.230.67.108, 141333, 93954
192.168.1.102,8.8.8.8,12632,1170048100,www.smartbrief.com,AAAA,2,1170130185,2,1170178078,0,,78,138,, 129978, 82085
192.168.1.102,8.8.8.8,62644,1342188667,www.addtoany.com,A,2,1342282880,2,1342282833,0,,76,108,104.20.111.39, 94166, 94213
192.168.1.102,8.8.8.8,527,1452770464,bbc01.sitestat.com,AAAA,2,1452863296,2,1453124760,0,,78,78,, 354296, 92832
192.168.1.102,8.8.8.8,24282,1380655266,www.wral.com,A,2,1380748853,2,1380761615,0,,72,200,52.84.21.30, 106349, 93587
192.168.1.102,8.8.8.8,3952,119969933,a1949.g.akamai.net,AAAA,1,119969933,1,120041897,0,,78,139,, 71964, 0
192.168.1.102,8.8.8.8,978,240625780,detectportal.firefox.com,A,1,240625780,1,240694266,1,d2tpbry8f62bv9.cloudfront.net,84,255,52.85.77.116, 68486, 0
192.168.1.102,8.8.8.8,18044,11331320,play.l.google.com,AAAA,1,11331320,1,11408711,0,,77,105,2607:f8b0:400a:801::200e, 77391, 0
192.168.1.102,8.8.8.8,16930,1436146601,www.bbc.com,A,1,1436146601,1,1436232457,2,bbc.map.fastly.net,71,155,151.101.52.81, 85856, 0
192.168.1.102,8.8.8.8,54700,208517490,www.latimes.com,A,1,208517490,1,208661962,2,a1574.w3.akamai.net,75,168,172.56.140.74, 144472, 0
192.168.1.102,8.8.8.8,2613,1248911644,foreignpolicymag.files.wordpress.com,A,2,1249004343,2,1249373784,1,s2.files.wordpress.com,96,145,192.0.72.18, 462140, 92699
192.168.1.102,8.8.8.8,14554,182106742,abcvod.abcnews.com,A,1,182106742,1,182233468,2,a948.g1.akamai.net,78,185,172.56.140.72, 126726, 0
192.168.1.102,8.8.8.8,45380,116197939,www.alternet.org,AAAA,1,116197939,1,116275497,0,,76,132,2400:cb00:2048:1::6819:9705, 77558, 0
192.168.1.102,8.8.8.8,10969,345550497,js-sec.indexww.com,A,1,345550497,1,345649669,2,e8037.g.akamaiedge.net,78,175,23.198.111.103, 99172, 0
192.168.1.102,8.8.8.8,64534,1396582152,prod.sonobi-go.map.fastly.net,A,1,1396582152,1,1396652038,0,,89,153,151.101.1.198, 69886, 0
192.168.1.102,8.8.8.8,37509,1013708467,www.latimes.com,A,2,1013801539,2,1013840200,2,a1574.w3.akamai.net,75,168,172.56.140.74, 131733, 93072
192.168.1.102,8.8.8.8,13792,633491722,ad.atdmt.com,A,2,633584709,2,633585765,2,atlas.c10r.facebook.com,72,149,31.13.77.2, 94043, 92987
192.168.1.102,8.8.8.8,24121,1013647742,e9478.x.akamaiedge.net,AAAA,1,1013647742,1,1013707861,0,,82,143,, 60119, 0
192.168.1.102,8.8.8.8,40547,399081214,na39-phx.phx.r.force.com,A,1,399081214,1,399162969,0,,84,132,136.147.43.99, 81755, 0
192.168.1.102,8.8.8.8,634,96947163,www.variety.com,AAAA,2,97103163,2,97116305,0,,75,136,, 169142, 156000
192.168.1.102,8.8.8.8,51803,1152458610,sentinelsource.com,AAAA,1,1152458610,1,1152536151,0,,78,136,, 77541, 0
192.168.1.102,8.8.8.8,805,398502694,secure.zdnet.com,A,1,398502694,1,398620495,2,zdnet-www-fly-vip1.phx2.cbsig.net,76,164,64.30.228.58, 117801, 0
192.168.1.102,8.8.8.8,4751,120653045,star.c10r.facebook.com,AAAA,1,120653045,1,120726066,0,,82,110,2a03:2880:f022:6:face:b00c:0:2, 73021, 0
192.168.1.102,8.8.8.8,59878,1241238236,www.breitbart.com,A,1,1241238236,1,1241296611,0,,77,93,72.21.91.19, 58375, 0
192.168.1.102,8.8.8.8,19102,806471205,www.facebook.com,A,1,806471205,1,806545248,1,star-mini.c10r.facebook.com,76,121,157.240.11.35, 74043, 0
192.168.1.102,8.8.8.8,38255,1038221890,www.bing.com,A,1,1038221890,1,1038282750,2,a-0001.a-msedge.net,72,164,204.79.197.200, 60860, 0
192.168.1.102,8.8.8.8,34925,346639933,s3-1.amazonaws.com,AAAA,1,346639933,1,346692606,0,,78,162,, 52673, 0
192.168.1.102,8.8.8.8,18103,1041940484,mx.reuters.com,A,2,1042033995,2,1042059553,1,mx.reutersmedia.net,74,235,52.84.21.105, 119069, 93511
192.168.1.102,8.8.8.8,16466,378893222,www.latimes.com,A,2,379017938,2,379109734,2,a1574.w3.akamai.net,75,168,172.56.140.89, 216512, 124716
192.168.1.102,8.8.8.8,10936,1402042114,newsweekme.com,A,1,1402042114,1,1402127002,0,,74,90,158.69.228.200, 84888, 0
192.168.1.102,8.8.8.8,10189,1402127697,newsweekme.com,A,2,1402220193,2,1402220336,0,,74,90,158.69.228.200, 92639, 92496
192.168.1.102,8.8.8.8,12656,1402221148,newsweekme.com,AAAA,1,1402221148,1,1402300983,0,,74,133,, 79835, 0
192.168.1.102,8.8.8.8,33190,1239556494,aina.org,A,1,1239556494,1,1239631070,0,,68,84,64.34.165.82, 74576, 0
192.168.1.102,8.8.8.8,31122,5610272,f.global-ssl.fastly.net,AAAA,1,5610272,1,5677814,0,,83,144,, 67542, 0
192.168.1.102,8.8.8.8,61165,1239631626,aina.org,AAAA,1,1239631626,1,1239715785,0,,68,128,, 84159, 0
192.168.1.102,8.8.8.8,14830,1365223260,thetab.com,AAAA,2,1365321457,2,1365363874,0,,70,154,, 140614, 98197
192.168.1.102,8.8.8.8,29630,10744031,www.facebook.com,A,1,10744031,1,10816612,1,star-mini.c10r.facebook.com,76,121,31.13.77.36, 72581, 0
192.168.1.102,8.8.8.8,61910,1338160732,a272.d.akamai.net,A,1,1338160732,1,1338233038,0,,77,109,172.56.140.89, 72306, 0
192.168.1.102,8.8.8.8,56046,694571345,www.francetvinfo.fr,A,2,694664366,2,694694433,2,e12280.g.akamaiedge.net,79,186,165.254.1.212, 123088, 93021
192.168.1.102,8.8.8.8,30634,1434060182,traffic.em.io,A,2,1434154229,2,1434179232,0,,73,89,50.18.209.103, 119050, 94047
192.168.1.102,8.8.8.8,35268,25590947,www.businessinsider.com,A,1,25590947,1,25687230,1,prod.f.ssl.global.fastly.net,83,189,151.101.0.64, 96283, 0
192.168.1.102,8.8.8.8,26850,697269938,sivideo.webservices.francetelevisions.fr,A,2,697363310,2,697436142,3,e4041.g.akamaiedge.net,100,248,23.198.161.199, 166204, 93372
192.168.1.102,8.8.8.8,29090,1015806095,ddc7y.x.incapdns.net,A,2,1015901420,2,1015924716,0,,80,96,107.154.109.27, 118621, 95325
192.168.1.102,8.8.8.8,2632,1015925958,ddc7y.x.incapdns.net,AAAA,2,1016025265,2,1016044235,0,,80,80,, 118277, 99307
192.168.1.102,8.8.8.8,17717,322887317,www.latimes.com,A,1,322887317,1,322991641,2,a1574.w3.akamai.net,75,168,172.56.140.89, 104324, 0
192.168.1.102,8.8.8.8,13986,1226515824,ssl.bingnewspubhub.bingnewspublishercenterase.p.azurewebsites.net,A,1,1226515824,1,1226596696,0,,125,141,138.91.136.141, 80872, 0
192.168.1.102,8.8.8.8,51639,1241176196,www.breitbart.com,A,1,1241176196,1,1241236743,0,,77,93,72.21.91.19, 60547, 0
192.168.1.102,8.8.8.8,5357,1323941515,e10615.g.akamaiedge.net,AAAA,2,1324034281,2,1324046895,0,,83,144,, 105380, 92766
192.168.1.102,8.8.8.8,43453,812320238,theeconomist.tumblr.com,A,1,812320238,1,812411901,0,,83,131,66.6.33.149, 91663, 0
192.168.1.102,8.8.8.8,46157,216457051,gn.symcd.com,A,1,216457051,1,216592077,2,e8218.dscb1.akamaiedge.net,72,174,23.49.139.27, 135026, 0
192.168.1.102,8.8.8.8,52216,27558412,e9707.dscg.akamaiedge.net,A,2,27713781,2,27733216,0,,85,101,23.74.57.241, 174804, 155369
192.168.1.102,8.8.8.8,2157,344494615,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,A,1,344494615,1,344551306,0,,115,163,52.204.126.112, 56691, 0
192.168.1.102,8.8.8.8,9109,122794266,e8385.dscg.akamaiedge.net,A,1,122794266,1,122950355,0,,85,101,23.198.111.117, 156089, 0
192.168.1.102,8.8.8.8,41770,122950979,e8385.dscg.akamaiedge.net,AAAA,1,122950979,1,123100120,0,,85,141,2600:1409:a:3a3::20c1, 149141, 0
192.168.1.102,8.8.8.8,2102,344551912,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,AAAA,1,344551912,1,344630646,0,,115,197,, 78734, 0
192.168.1.102,8.8.8.8,39565,697151962,ads.stickyadstv.com,A,1,697151962,1,697235296,2,wlb2.ads.stickyadstv.com.akadns.net,79,274,38.106.34.102, 83334, 0
192.168.1.102,8.8.8.8,65327,1021099073,ghs-svc-https-sni.ghs-ssl.googlehosted.com,AAAA,2,1021191992,2,1021192755,0,,102,130,2607:f8b0:400a:809::2013, 93682, 92919
192.168.1.102,8.8.8.8,26653,1038822643,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,AAAA,1,1038822643,1,1038891805,0,,115,197,, 69162, 0
192.168.1.102,8.8.8.8,26274,1040819045,af.reutersmedia.net,AAAA,1,1040819045,1,1040885599,0,,79,160,, 66554, 0
192.168.1.102,8.8.8.8,42665,1041582144,de.reutersmedia.net,AAAA,1,1041582144,1,1041665502,0,,79,160,, 83358, 0
192.168.1.102,8.8.8.8,47619,1043274045,reuters.zendesk.com,AAAA,1,1043274045,1,1043367648,0,,79,129,, 93603, 0
192.168.1.102,8.8.8.8,31302,345744212,ox-d.nydailynews.servedbyopenx.com,A,1,345744212,1,345821248,0,,94,110,173.241.250.220, 77036, 0
192.168.1.102,8.8.8.8,63375,346309908,ibn.adnxs.com,A,1,346309908,1,346382354,0,,73,201,104.254.150.58, 72446, 0
192.168.1.102,8.8.8.8,3393,1152385119,e3532.dscb.akamaiedge.net,A,2,1152466640,2,1152525278,0,,85,101,23.41.244.87, 140159, 81521
192.168.1.102,8.8.8.8,31895,1337256450,e2589.dscx.akamaiedge.net,AAAA,1,1337256450,1,1337340745,0,,85,141,2600:1409:a:1a1::a1d, 84295, 0
192.168.1.102,8.8.8.8,41272,345625736,adonis-manifest.xpanama.netdna-cdn.com,A,1,345625736,1,345691307,0,,98,114,198.232.124.33, 65571, 0
192.168.1.102,8.8.8.8,11702,345691833,adonis-manifest.xpanama.netdna-cdn.com,AAAA,1,345691833,1,345769648,0,,98,163,, 77815, 0
192.168.1.102,8.8.8.8,58802,698631694,pixel.adsafeprotected.com,A,1,698631694,1,698695213,1,anycast.pixel.adsafeprotected.com,85,123,69.172.216.55, 63519, 0
192.168.1.102,8.8.8.8,20000,812484321,instagram.com,A,1,812484321,1,812544954,0,,73,201,34.206.15.188, 60633, 0
192.168.1.102,8.8.8.8,26217,1040684457,www.funds.reuters.wallst.com,AAAA,2,1040777842,2,1040804514,0,,88,88,, 120057, 93385
192.168.1.102,8.8.8.8,29467,1226515983,www.redanalysis.org,AAAA,2,1226605988,2,1226657289,0,,79,143,, 141306, 90005
192.168.1.102,8.8.8.8,468,1228537323,ekosvoice.com,A,1,1228537323,1,1228615814,0,,73,89,5.135.76.19, 78491, 0
192.168.1.102,8.8.8.8,14035,811295654,dashboard.tinypass.com,A,2,811389382,2,811408878,0,,82,114,104.20.30.2, 113224, 93728
192.168.1.102,8.8.8.8,40598,1140383843,a-0001.a-msedge.net,AAAA,1,1140383843,1,1140439054,0,,79,139,, 55211, 0
192.168.1.102,8.8.8.8,40475,1332177389,a-0001.a-msedge.net,AAAA,1,1332177389,1,1332234082,0,,79,139,, 56693, 0
192.168.1.102,8.8.8.8,30499,1380241623,sooziq.com,A,2,1380335612,2,1380340595,0,,70,86,45.55.50.186, 98972, 93989
192.168.1.102,8.8.8.8,12701,342996959,a272.d.akamai.net,AAAA,1,342996959,1,343097413,0,,77,138,, 100454, 0
192.168.1.102,8.8.8.8,16397,113351398,www.latimes.com,A,1,113351398,1,113492333,2,a1574.w3.akamai.net,75,168,172.56.140.89, 140935, 0
192.168.1.102,8.8.8.8,19790,346312890,pixel.quantserve.com,A,1,346312890,1,346372862,2,px-sef003.quantserve.com.akadns.net,80,284,70.42.160.25, 59972, 0
192.168.1.102,8.8.8.8,27179,633684478,dart.l.doubleclick.net,AAAA,1,633684478,1,633774694,0,,82,142,, 90216, 0
192.168.1.102,8.8.8.8,33231,1250602440,ocsp.comodoca.com,A,1,1250602440,1,1250673006,0,,77,93,178.255.83.1, 70566, 0
192.168.1.102,8.8.8.8,2223,1397002781,nodecollectorext-1054271745.us-east-1.elb.amazonaws.com,AAAA,1,1397002781,1,1397075032,0,,115,197,, 72251, 0
192.168.1.102,8.8.8.8,27761,1254525366,foreignpolicy.com,A,1,1254525366,1,1254587477,0,,77,109,192.0.79.32, 62111, 0
192.168.1.102,8.8.8.8,39444,1403680193,ads.stickyadstv.com,A,2,1403773771,2,1403803030,2,wlb2.ads.stickyadstv.com.akadns.net,79,274,37.221.175.133, 122837, 93578
192.168.1.102,8.8.8.8,11184,1579773595,ipv4.portal.aol.com.aol.akadns.net,AAAA,2,1579866584,2,1579872975,0,,94,160,, 99380, 92989
192.168.1.102,8.8.8.8,47167,31969170,f.global-ssl.fastly.net,AAAA,1,31969170,1,32048420,0,,83,144,, 79250, 0
192.168.1.102,8.8.8.8,19450,120714124,rtax.criteo.com,AAAA,1,120714124,1,120785346,0,,75,119,, 71222, 0
192.168.1.102,8.8.8.8,44667,9587544,u.openx.net,A,1,9587544,1,9722635,0,,71,87,173.241.250.143, 135091, 0
192.168.1.102,8.8.8.8,23662,374030363,a915.g.akamai.net,AAAA,1,374030363,1,374082725,0,,77,138,, 52362, 0
192.168.1.102,8.8.8.8,51604,811652415,e5886.x.akamaiedge.net,A,1,811652415,1,811731046,0,,82,98,23.200.226.68, 78631, 0
192.168.1.102,8.8.8.8,8510,754219901,code.createjs.com,A,2,754312662,2,754352825,2,e4937.d.akamaiedge.net,77,174,23.48.156.119, 132924, 92761
192.168.1.102,8.8.8.8,3881,1250391438,stats.wp.com,AAAA,1,1250391438,1,1250448927,0,,72,134,, 57489, 0
192.168.1.102,8.8.8.8,14797,119420006,cdn.optimizely.com,A,1,119420006,1,119530858,0,,78,94,23.198.172.193, 110852, 0
192.168.1.102,8.8.8.8,62682,1327056083,e673.e9.akamaiedge.net,AAAA,1,1327056083,1,1327123442,0,,82,144,, 67359, 0
192.168.1.102,8.8.8.8,62726,304591562,e4569.g.akamaiedge.net,AAAA,1,304591562,1,304652058,0,,82,143,, 60496, 0
192.168.1.102,8.8.8.8,41385,323311535,si.wsj.net,A,1,323311535,1,323422826,2,e2021.dscg.akamaiedge.net,70,154,23.198.111.26, 111291, 0
192.168.1.102,8.8.8.8,62157,120512609,rtax.criteo.com,A,1,120512609,1,120574078,0,,75,91,74.119.117.100, 61469, 0
192.168.1.102,8.8.8.8,57963,397743624,www.zdnet.com.cn,A,2,397868902,2,398162317,0,,76,92,119.254.97.118, 418693, 125278
192.168.1.102,8.8.8.8,21000,1576519250,e11100.g.akamaiedge.net,A,1,1576519250,1,1576596791,0,,83,99,23.198.168.64, 77541, 0
192.168.1.102,8.8.8.8,48764,1326917220,itunes.apple.com,A,1,1326917220,1,1326993561,3,e673.e9.akamaiedge.net,76,216,23.33.253.125, 76341, 0
192.168.1.102,8.8.8.8,12292,665372233,2-edge-chat.facebook.com,A,2,665465735,2,665698739,1,star.c10r.facebook.com,84,124,31.13.77.6, 326506, 93502
192.168.1.102,8.8.8.8,55146,633607780,dart.l.doubleclick.net,A,1,633607780,1,633683892,0,,82,98,216.58.193.102, 76112, 0
192.168.1.102,8.8.8.8,949,1396512939,rtax.criteo.com,A,1,1396512939,1,1396581162,0,,75,91,74.119.117.100, 68223, 0
192.168.1.102,8.8.8.8,30587,397521822,legalterms.cbsinteractive.com,A,1,397521822,1,397583204,0,,89,105,64.30.228.139, 61382, 0
192.168.1.102,8.8.8.8,53857,10910181,any-na.www.linkedin.com,AAAA,1,10910181,1,10983308,0,,83,111,2620:109:c002::6cae:a0a, 73127, 0
192.168.1.102,8.8.8.8,21901,218906022,npr.desk.com,A,1,218906022,1,218984047,0,,72,136,204.236.133.239, 78025, 0
192.168.1.102,8.8.8.8,55545,342715513,assets.nydailynews.com,A,2,342839972,2,342870445,2,a272.d.akamai.net,82,192,172.56.140.74, 154932, 124459
192.168.1.102,8.8.8.8,24911,1255230482,pixel.wp.com,A,1,1255230482,1,1255283724,0,,72,88,192.0.76.3, 53242, 0
192.168.1.102,8.8.8.8,60201,6755822,business-insider-d.openx.net,AAAA,1,6755822,1,6837708,0,,88,150,, 81886, 0
192.168.1.102,8.8.8.8,10271,431667429,www.businessinsider.com,A,1,431667429,1,431739496,1,prod.f.ssl.global.fastly.net,83,189,151.101.0.64, 72067, 0
192.168.1.102,8.8.8.8,61580,1396582137,rtax.criteo.com,A,1,1396582137,1,1396633063,0,,75,91,74.119.117.100, 50926, 0
192.168.1.102,8.8.8.8,29501,220454780,ytimg.l.google.com,A,2,220610693,2,220621895,0,,78,270,172.56.146.32, 167115, 155913
192.168.1.102,8.8.8.8,15070,114194911,a1768.b.akamai.net,A,1,114194911,1,114324355,0,,78,110,165.254.58.82, 129444, 0
192.168.1.102,8.8.8.8,24344,301232496,e9478.x.akamaiedge.net,A,1,301232496,1,301341505,0,,82,98,23.200.94.239, 109009, 0
192.168.1.102,8.8.8.8,22266,32370031,d.ssl.global.fastly.net,AAAA,1,32370031,1,32428367,0,,83,144,, 58336, 0
192.168.1.102,8.8.8.8,5353,127008181,disneyprivacycenter.com,AAAA,1,127008181,1,127129131,0,,83,138,, 120950, 0
192.168.1.102,8.8.8.8,37481,1343242,ssl.google-analytics.com,A,1,1343242,1,1449778,1,ssl-google-analytics.l.google.com,84,144,172.217.3.168, 106536, 0
192.168.1.102,8.8.8.8,2108,122603896,adserver-us.adtech.advertising.com,A,1,122603896,1,122673716,1,glb-ads-us.one.adtechus.com,94,148,152.163.13.79, 69820, 0
192.168.1.102,8.8.8.8,32878,736018956,a416.w3.akamai.net,AAAA,1,736018956,1,736093950,0,,78,140,, 74994, 0
192.168.1.102,8.8.8.8,19877,217256366,youtube-ui.l.google.com,A,1,217256366,1,217323586,0,,83,275,172.56.146.45, 67220, 0
192.168.1.102,8.8.8.8,55446,27390406,f.global-ssl.fastly.net,AAAA,1,27390406,1,27469413,0,,83,144,, 79007, 0
192.168.1.102,8.8.8.8,41396,343929854,nydailynews.arkadiumhosted.com,AAAA,1,343929854,1,344048492,0,,90,150,, 118638, 0
192.168.1.102,8.8.8.8,21968,1397988822,googleadapis.l.google.com,A,1,1397988822,1,1398053970,0,,85,101,216.58.193.74, 65148, 0
